addr,name,comment
0x23B7D,"Map """"Bosch II 8""""",axis -
0x23B81,"Map """"Bosch II 8""""",table -
0x23B98,"Map """"Bosch II 8""""",axis -
0x23B9D,"Map """"Bosch II 8""""",axis -
0x23BA1,"Map """"Bosch II 8""""",table -
0x23BB8,"Map """"Bosch II 8""""",axis -
0x23BBD,"Map """"Bosch II 8""""",axis -
0x23BC1,"Map """"Bosch II 8""""",table -
0x23D30,KFDMDARO,table MKAR_W
0x23D90,KFDMDARU,table %
0x23DF0,KIFZGAG,curve -
0x23DFC,KIFZGAWG,curve -
0x23E08,KIFZGHG,table -
0x23E14,NDIFFOG,table U/min
0x23E22,KFDMDARO,axis mkar_w
0x23E4E,"Map """"Bosch II 16""""",axis -
0x23E58,"Map """"Bosch II 16""""",axis Grad C
0x23E5E,"Map """"Bosch II 16""""",table -
0x23EB2,"Map """"Bosch II 16""""",axis -
0x23EBC,"Map """"Bosch II 16""""",axis -
0x23EC6,"Map """"Bosch II 16""""",table -
0x2402E,KFPVTMSV,axis kg/h
0x2403A,KFPVTMSV,axis 1/(g*s)
0x2404A,KFPVTMSV,table -
0x243C0,DFKPVMN,constant -
0x243C2,DFKPVMX,constant -
0x243C4,FKPVDKMN,constant -
0x243C6,FKPVDKMX,constant -
0x243CA,KIMSALLFACT,axis -
0x243D4,KIMSALLFACT,curve -
0x243DE,KIMSALL,constant s/(kg/h)
0x243E0,MSALLMN,constant kg/h
0x243E2,MSALLMX,constant kg/h
0x243E5,RLNOT,axis 1/min
0x243EB,RLNOT,table %
0x243FA,ZKPVDKT,axis -
0x2440A,ZKPVDKT,table s
0x2441E,KFWDKSMX,axis U/min
0x24432,KFWDKSMX,axis -
0x24438,KFWDKSMX,table %
0x24476,KLDPDK,axis kg/h
0x24496,KLDPDK,curve hPa
0x24F95,"Map """"Bosch 16""""",table -
0x25054,CDKAAA,table
0x2721E,PLFMS,axis kg/h
0x2722E,PLFMS,curve hPa
0x2723E,ZDSU,table s
0x27248,NPUPVDMX,constant 1/min
0x2724C,PUPLMX,constant hPa
0x2724E,PUPLMN,constant hPa
0x2725E,TPLPU,constant s
0x27260,WDKPUPVDMX,constant %DK
0x27262,DPLFMX,constant hPa
0x27264,DPUPVDTX,constant
0x27266,PVDMX,constant hPa
0x2726A,PVDPUMXN,axis 1/min
0x27272,PVDPUMXN,curve -
0x27286,DSUGRAD,constant hPa/V
0x27288,DSUOFS,constant hPa
0x2728A,UDSUMN,constant V
0x2728C,UDSUMX,constant V
0x2728E,OFIPVDMN,constant hPa
0x27290,OFIPVDMX,constant hPa
0x27292,ZIPVD,constant s
0x27294,ATISLATM,table
0x272AC,ATIWKSTM,curve 1 : 1 Umrechnug (dez/hex)
0x272C6,KFWDKTHO,axis Grad C
0x272D2,KFWDKTHO,axis -
0x272DA,KFWDKTHO,table %DK
0x2733C,KLWDKABST,axis s
0x27344,KLWDKABST,table -
0x2734C,TFWDKSOM,table s
0x2734F,TWDKSNST,axis Grad C
0x27355,TWDKSNST,curve s
0x27363,WDKSNLN,axis 1/min
0x2736B,WDKSNLN,curve %DK
0x27374,DNWVSMN,table Grad KW
0x27376,FPVMXST,table -
0x27378,FUPSRLMN,table %/hPa
0x2737A,FUPSRLMX,table %/hPa
0x2737C,FWNWVSAP,table -
0x27386,KFPRG,axis Grad KW
0x2739A,KFPRG,axis RPM
0x273AE,KFPRG,table %/hPa
0x2747A,KFPRGSU,axis Grad KW
0x2748E,KFPRGSU,axis RPM
0x274A2,KFPRGSU,table %/hPa
0x2756E,KFURL,axis Grad KW
0x27582,KFURL,axis RPM
0x27596,KFURL,curve %/hPa
0x27662,KFURLSU,axis Grad KW
0x27676,KFURLSU,axis RPM
0x2768A,KFURLSU,curve %/hPa
0x27752,KISRM,constant
0x2775E,HFM,axis -
0x27776,HFM,axis -
0x2778E,HFM,table -
0x278B2,HFM,axis -
0x278CA,HFM,axis -
0x278E2,HFM,table -
0x27A06,"Map """"Bosch II 16""""",axis -
0x27A26,"Map """"Bosch II 16""""",axis -
0x27A3E,"Map """"Bosch II 16""""",table -
0x27E00,KFDPVL,axis kg/h
0x27E0C,KFDPVL,axis km/h
0x27E12,KFDPVL,table hPa
0x27E38,KLAFTE,axis -
0x27E54,KLAFTE,curve -
0x27E72,MSNTATE,axis %
0x27E86,MSNTATE,curve kg/h
0x27EB6,KFLDRX,axis RPM
0x27ED6,KFLDRX,axis Lambda
0x27EE2,KFLDRX,table KFLDRX - Maximum cylinder charg
0x27FA2,TLKRLDAB,curve s
0x27FB2,TLKRLDAU,table s
0x27FC2,TSKRLDAB,table s
0x27FD2,TSKRLDAU,curve s
0x27FE2,PODBVKVND,constant kPa
0x27FE4,FPTAND,constant %/kPa
0x27FE6,KINDR,constant -
0x27FE8,KPNDR,constant -
0x27FEA,PRGLNDMAX,constant kPa
0x27FEC,PRGLNDMIN,constant kPa
0x27FEE,CWPNDSOLAP,constant -
0x2BBC0,FHBASAPP,constant -
0x2BBC6,KFDPLGU,axis 1/min
0x2BBD6,KFDPLGU,axis hPa
0x2BBE6,KFDPLGU,table hPa
0x2BC6A,KFPLGUB,axis 1/min
0x2BC7A,KFPLGUB,axis hPa
0x2BC8A,KFPLGUB,table hPa
0x2BD0B,FRLMXRED,axis 1/min
0x2BD13,FRLMXRED,curve -
0x2BD1D,KFFTSRRX,axis °C
0x2BD23,KFFTSRRX,axis 1/min
0x2BD29,KFFTSRRX,table -
0x2BD52,KFDMRTE,axis kPa
0x2BD5A,KFDMRTE,axis %
0x2BD60,KFDMRTE,table %
0x2BD7C,KFPNDSOL,axis 1/min
0x2BD8A,KFPNDSOL,axis %
0x2BD98,KFPNDSOL,table kPa
0x2BDFB,KLAPNDTMST,axis °C
0x2BE00,KLAPNDTMST,table kPa
0x2BE0B,KLDHST,axis °C
0x2BE10,KLDHST,table s
0x2BE1B,KLVAPORP,axis °C
0x2BE20,KLVAPORP,table kPa
0x2BE28,PGRADN,constant kPa
0x2BE2A,PGRADNLL,constant kPa
0x2BE2C,PGRADP,constant kPa
0x2BE2E,PNDMAX,constant kPa
0x2BE30,PNDMIN,constant kPa
0x2BE37,TVTAVSTSTA,constant s
0x2BE38,FURKVK,constant -
0x2BE3C,FVSTPNM,axis 1/min
0x2BE48,FVSTPNM,table -
0x2BE54,KADTAPCM,constant -
0x2BE58,KLVAPSOL,axis kPa
0x2BE66,KLVAPSOL,table %
0x2BE76,KLVARK,axis %
0x2BE84,KLVARK,table %
0x2BE94,KLVSPVV,axis kPa
0x2BEA0,KLVSPVV,table l/h
0x2BEAE,KLVZTP,axis kPa
0x2BEBA,KLVZTP,table s
0x2BEC6,TAPCMADMN,constant %
0x2BEC8,TAPCMADMX,constant %
0x2BECE,TAPCMSOL,axis l/h
0x2BEDA,TAPCMSOL,axis kPa
0x2BEE6,TAPCMSOL,table %
0x2BF2E,VSTDTKPSOL,constant -
0x2BF30,ZVSTDTPSOL,constant s
0x2BF32,ZVSTPCMDT,constant s
0x2BF35,KLAPCMUB,axis V
0x2BF3C,KLAPCMUB,table -
0x2BF48,PFLPVVS,constant kPa
0x2BF4C,PSMAXNDWE,constant kPa
0x2BF4E,TAPCMMN,constant %
0x2BF50,TAPCMMX,constant %
0x2BF52,TMXPCMTEBF,constant s
0x2C000,KFLDIMX,table %
0x2C102,KFLDIWL,axis Grad C
0x2C10A,KFLDIWL,axis kg
0x2C112,KFLDIWL,table %
0x2C152,KFLDRL,table %
0x2C292,KFLDRQ0,table %/100hPa
0x2C312,KFLDRQ1,table %/100hPa
0x2C392,KFLDRQ2,table %/100hPa
0x2C414,KFRBGOF,axis U/min/s
0x2C41C,KFRBGOF,axis Upm
0x2C422,KFRBGOF,table %
0x2C452,LDAMN,constant %
0x2C454,LDDIAN,constant %
0x2C456,LDDIAP,constant %
0x2C458,LDDIMXN,curve %
0x2C468,LDDIMNN,curve %
0x2C478,LDDIMXN,curve %
0x2C488,LDMXNN,constant %
0x2C48A,LDMXNP,constant %
0x2C48C,LDRQ0S,constant %/100hPa
0x2C48E,LDRQ1ST,curve %/100hPa
0x2C4AF,NLDIAPU,axis hPa
0x2C4B1,NLDIAPU,table Upm
0x2C4B6,KFLDIMX,axis hPa
0x2C4C8,KFLDRL,axis % LDTVR_W
0x2C4DC,TVLDMX,constant %
0x3F4DA,KFLDRX,axis RPM
0x3F4FA,KFLDRX,axis Lambda
0x3F5CA,KFLDRX,axis RPM
0x3F5EA,KFLDRX,axis Lambda
0x3FF38,NOP,table -
0x47922,VVT,table -
0x47BF0,VVT,table -
0x509CE,ZWOUT,table -
0x50A16,ZWOUT,table -
0x50AB4,ZWOUT,table -
0x50C44,Antilag Main Call Insert,table -
0x518BE,KFZW,table -
0x518CE,KFZW,table -
0x518D0,KFZW2,axis -
0x518D4,KFZW2,table -
0x518E4,KFZW2,table -
0x51956,KFZW3,table -
0x51966,KFZW3,table -
0x51968,KFZW4,axis -
0x5196C,KFZW4,table -
0x5197C,KFZW4,table -
0x7ADFC,Knock Detection Hack,table -
0x85CA6,LeanBurnHackCall,table -
0x85CAA,LeanBurnHackNOP,table -
0x85D58,LeanBurnHackNOP2,table -
0x85D6C,LeanBurnJumpUC,table -
0x97968,ImmoLockNOP,table -
0x9796C,ImmoLock Function Call,table -
0x9D40A,fpabnav_w division,table -
0xA0A20,Misfire Detection Hack,table -
0xCFCC6,fhom_w division,constant
0xCFE0E,fho_w division,constant
0xCFED6,fho_w division,constant
0xCFF6C,GGPVD_1,table -
0xCFF92,fpvdkds_w division,constant
0xD0062,GGPVD_2,table -
0xD0088,vpvdkpu_w division,constant
0xD0144,GGPVD_3,table -
0xD016A,fpvdkds_w division,constant
0xD01F2,GGPVD_4,table -
0xD0218,fpvdkds_w division,constant
0xD309A,Speed Density Code,table -
0xD327E,Speed Density Main Code,table -
0xD9C10,KFLDRX,axis -
0xD9C14,KFLDRX,table -
0xD9C1A,KFLDRX,table -
0xDA050,LDRPID,axis -
0xDA054,LDRPID,table -
0xDA8FA,KDLRL,table -
0xDA900,KFLDRL,table -
0xE4200,PIN,table -
0xE5004,KFDLDIMXG,axis RPM
0xE5014,KFDLDIMXG,axis Gear
0xE5020,KFDLDIMXG,table %
0xE8000,KFZW,table gradKW
0xE80C0,KFZW2,table gradKW
0xE8180,KFZW3,table gradKW
0xE8240,KFZW4,table gradKW
0xE8300,KFZW,table gradKW
0xE83C0,KFZW2,table gradKW
0xE8480,KFZW3,table gradKW
0xE8540,KFZW4,table gradKW
0xE8600,KFLDRL,table %
0xE8740,KFLDRL,table %
0xE8884,KFLDRX,axis RPM
0xE88A4,KFLDRX,axis Lambda
0xE88B0,KFLDRX,table KFLDRX - Maximum cylinder charg
0xE8974,KFLDRX,axis RPM
0xE8994,KFLDRX,axis Lambda
0xE89A0,KFLDRX,table KFLDRX - Maximum cylinder charg
0xEAE0E,KFZW,table gradKW
0xEAECE,KFZW2,table gradKW
0xEAF8E,KFZW3,table gradKW
0xEB04E,KFZW4,table gradKW
0xEB10E,KFZW,table gradKW
0xEB1CE,KFZW2,table gradKW
0xEB28E,KFZW3,table gradKW
0xEB34E,KFZW4,table gradKW
0xEB40E,KFLDRL,table %
0xEB54E,KFLDRL,table %
0xEB692,KFLDRX,axis RPM
0xEB6B2,KFLDRX,axis Lambda
0xEB6BE,KFLDRX,table
0xEB782,KFLDRX,axis RPM
0xEB7A2,KFLDRX,axis Lambda
0xEB7AE,KFLDRX,table
0xEF13C,PIN,table -
0xEFFFF,CWAKA,constant -
0xF0000,Functions,table -
0xF0600,Functions Lean Burn Hack,table -
0xF0800,Functions Antilag,table -
0x11A32,cfg_11A32_rxflag_ptr_mask_pairs,"NOT a lookup map: comms RX config block - (flag-pointer,mask) pairs polled and cleared by can_rx_signal_unpack (sub_5637C); pairs at 0x11A32/4A/56/62/7A/86(ZKLLRD)/92/A4/B6/CE/DA/E0/E6 with mask byte at pair+2 [C]"
0x11B42,ptr_11B42_far_code_hooks,"NOT a lookup map: two far code pointers held in cal (0x11B42/44 and 0x11B92/94), called via push-rets trampoline sub_8E52 with arg blocks #1B08/#1B58 from can_rx_signal_unpack [C]"
0x1B8E3,tbl_1B8E3_diag_monitor_cfg1,"NOT a lookup map: per-monitor diagnostic config bytes, 1 B/monitor 0x1B8E3-0x1B8EE, walked by diag_monitor_enable_table_init (sub_BEEDC) alongside enable-table writes word_30BE38+8k [C]"
0x1B8F1,tbl_1B8F1_diag_monitor_cfg3,"NOT a lookup map: per-monitor diagnostic config records, 3 B/monitor 0x1B8F1-0x1B90C (sub_BEEDC) [C]; tail 0x1B90D-0x1B9A1 = diag/adaptation scalar constants band (e.g. byte_1B966 = adapt-counter limit, read 0xC73EE) adjoining PUE/TDP* named constants [I]"
0x24162,cfg_obd_monitor_thresholds,"NOT a lookup map: OBD-monitor scalar threshold band 0x24162-0x2418C, read as plain words (mov/cmp, no lookup call) by diag-segment sub_A3A18 (0xA400A reads 0x24162; compares 0x24184/86/88/8A) + sub_A4904 [C]"
0x2418E,cfg_obd_diag_ram_seed,"NOT a lookup map: scalar band 0x2418E-0x241B4 copied word-by-word into RAM mirrors word_305386-word_3053B2 at init by sub_A7D34 (diag_obd_param_seed_init, 0xA7D34-0xA7E60) [C]"
0x241A6,cfg_obd_nv_status_mask,"bitmask AND'ed against NV status word word_30A252 (page 0xC2) in sub_A7D34 0xA7F40 -> edge-detected readiness flag byte_300A08 [C]"
0x269DE,cfg_269DE_etc_diag_scalars,"NOT a lookup map: EGAS/ETC monitor scalar band 0x269DE-0x26A4F read as plain movbz/cmp (no lookup): config bytes 0x269DE (sub_BFF44 0xBFF60) / 0x269F4 (sub_C1104 0xC11E4, sub_C1880 0xC1A1C) / 0x26A04-05 (sub_C1F98), thresholds 0x269F2 (sub_C1624) / 0x26A02+0x26A22 (sub_C1AE4) / 0x26A24 (sub_C1F98) [C]"
0x26A50,cfg_26A50_etc_adc_windows,"NOT a lookup map: min/max window word pairs 0x26A50-0x26A68 vs page-0xC1 ADC cells word_305216/1A/1E/22 -> range-fault flags word_FD60.8-.11 (sub_C253E 0xC2674-0xC26E4); 0x26A5A also ceilings filtered word_303C36:38>>4 -> word_3055DC (0xC2796) [C]"
0x26A6A,cfg_26A6A_etc_adapt_consts,"NOT a lookup map: ETC servo/adaptation scalar words 0x26A6A-0x26A76: 0x26A6A (sub_C56D0 x3), 0x26A72 (sub_C6A92/sub_C72E2), 0x26A74 (sub_C71A8), 0x26A76 = common seed word of throttle-adapt family sub_C75C2/sub_C7EEA/sub_C8B0E (0xC7728/0xC85FA/0xC8B60) [C]"
0x1A14B,INHASE01,"per-OBD-monitor inhibit/config record, 0x14 B stride (01@0x1A14B..06@0x1A1AF, ends at FFMSBFIRST 0x1A1C6): inline IDA def label [C]; read 0xA345C; layout caution per ram-names.md def-import note"
0x1A15F,INHASE02,"OBD inhibit/config record 2: inline IDA def label [C]; read by 0xA3A2E/0xA3F3C/0xA62CA etc"
0x1A173,INHASE03,"OBD inhibit/config record 3: NO inline label - name [I] by exact 0x14 stride between INHASE02 and INHASE04; fields 0x1A180-0x1A186 read by diag_o2_sensor_monitor (0xA5DAE/0xA5DE2/0xA5E16)"
0x1A187,INHASE04,"OBD inhibit/config record 4 (0x1A187-0x1A19A): inline IDA def label [C] (0xA5D46 cmpb rl5,INHASE04); field bit-indexes 0x1A18C/8F/91 build monitor bitmasks in diag_obd_param_seed_init"
0x1A19B,INHASE05,"OBD inhibit/config record 5 (0x1A19B-0x1A1AE): inline IDA def label [C] (0x900E8/0xA6332 cmpb vs INHASE05); fields 0x1A196/97/99/9A/9C/9D read by sub_90000/sub_90232/diag_o2_sensor_monitor"
0x1A1AF,INHASE06,"OBD inhibit/config record 6 (0x1A1AF-0x1A1C2): inline IDA def label [C] (0xABAE4/0xABB4E cmpb vs INHASE06)"
0x26B24,cfg_26B24_cruise_gov_scalars,"NOT a lookup map: cruise_speed_governor (sub_CA5C6) scalar words 0x26B24-0x26B7C: engage/track bands 0x26B24/0x26B50 (0xCA6F2/0xCA6DC), window pairs 0x26B26/28 + 0x26B2A/2C on word_302CF4 vs vfzg (0xCAE20/0xCADDC), state-2 threshold 0x26B52, deviation bands 0x26B54/56/58 (0xCAB78-0xCAB94), set-speed slew rate 0x26B4E (0xCAD10/0xCAD54), min-authority 0x26B7A (0xCB350), speed floor 0x26B7C (0xCAE90) [C roles; cruise identity I]"
0x26A7A,map_26A7A_cruise_corr_vs_vfzg,"1-D word map (sub_41A68, word_map_callers 0xCAB4C caller sub_CA5C6), input vfzg word_3029C6 -> speed-corr word_302CD6 (branch A) [C; role name I]"
0x26B02,map_26B02_cruise_corr_vs_vfzg,"1-D word map (sub_41A68 0xCABD2, input vfzg word_3029C6) -> speed-corr word_302CD6 (branch B) [C; role name I]"
0x26BE0,map_26BE0_cruise_gain_vs_vset,"1-D word map (sub_41A68 0xCAFEE/0xCB002/0xCB062, input set-speed word_302CF8) -> governor P-gain/limit + integrator seed /2 (0xCB00E) [C; role name I]"
0x23440,cfg_bts_thresholds,"component-protection (Bauteilschutz/BTS) over-temp threshold+hysteresis SCALAR block 0x23440-0x234AC (NOT a map); read by fuel_component_protect (0x86318) via mov/cmp only: hi/lo+hysteresis pairs word_2349C/A0, 2349E/A2, 234A4/A8, 234A6/AA + limits word_23440/2345A/234AC; dict family DTBTS 0x234AE / KFDLBTS 0x234D2 adjacent [C]"
0x23FC8,cfg_obd_diag_thresholds,"OBD-monitor threshold+config SCALAR block 0x23FC8-0x24016 (NOT a map); read by diag_obd_monitor_cddst (sub_AAC4E) via mov/cmp: word thresholds word_23FD4-word_23FE8 + byte config byte_1A1A2-8 (near INHASE06); CDDST-gated. Adjacent word-map z 0x24000 (reader sub_9D26A) and KFPVTMSV purge-flow map 0x2402E are separate [C]"
0x2436C,cfg_2436C_diagmon_thresholds,"OBD/diag monitor threshold+window SCALAR block 0x2436C-0x243BE (NOT a map, except 1-D table at 0x24384); mov/cmp-read by sub_AA3C4 (CDDST OBD monitor, high half 0x24376-0x243BE: e.g. 0xAA6B2 cmp r12,word_2437C; 0xAA9BE cmp r12,word_243AA) and sub_A7FB4/A8DC2 region (low half 0x2436C-0x24374: 0xA8B94 mov r4,word_2436C); hi/lo window + hysteresis + PT1/slew gain scalars feeding fault bits byte_303334/301719; dict tokens DFKPVMN/KIMSALLFACT begin at 0x243C0 [C]"
0x24384,tbl_24384_diagmon_curve,"1-D word table (me7_lookup_1d_word sub_41A68 @0xAA4DA, page9 off0x384; word_map_callers confirmed caller sub_AA3C4), axis input word_30A292 (=monitor integrator/counter state word_300AAE) -> scale word_3053BA [C; role I]"
0x14449,cfg_14449_byte_config_bank,"shared BYTE-config bank 0x14449-0x14485 (NOT a map); individual bytes movbz-read by many subsystems (0x4D2F6 byte_14470; 0x685CC byte_14474; 0x8F06C byte_14456; 0x9313E byte_14481; diag_misfire_monitor sub_A0000 reads 0x14449-0x1444C); per-byte enable/threshold constants, no lookup routine reads it [C]"
0x14635,cfg_14635_byte_thresholds,"BYTE threshold/compare bank 0x14635-0x1465D (NOT a map); cmpb/movb-read by sub_C77DE state evaluator (0xC77F4 cmpb rl4,byte_14658; 0xC7B6E movb rl4,byte_14642) and sub_C6716 region (0xC693C movb rl2,byte_14635; 0xC6716 cmpb rl4,byte_1463B); no lookup routine reads it [C]"
0x27C02,cfg_27C02_boost_scalars,"boost/charge-control SCALAR block 0x27C02-0x27C70 (NOT a map, except word maps at 0x27C14/0x27C46); low half 0x27C02-0x27C0E mov-read by sub_D3EC8/D4310 word_302DC4 producers (0xD369E mov r4,word_27C04); scalars word_27C3E/40/42/44/70 mov-read by sub_D5E80/ldr_compressor_ratio as divisors (0xD67D8 mov r8,word_27C70) [C]"
0x27C14,map_27C14_vs_vfzg,"1-D word map (me7_lookup_1d_word sub_41A68 @0xD67BE, page9 off0x3C14; word_map_callers confirmed), axis input word_3029C6=vfzg vehicle speed; output r4 gated word_FD7E.2 then word_3056A4/word_27C70 divisor -> word_30BEF0 (reader sub_D5E80 ldr_compressor_ratio) [C; role I]"
0x27C46,map_27C46_vs_vfzg,"1-D word map (me7_lookup_1d_word sub_41A68 @0xD6820, page9 off0x3C46; word_map_callers confirmed), axis input word_3029C6=vfzg vehicle speed; output r4 used as divisor word_30569E/r4 -> word_3056A2 (reader sub_D5E80 ldr_compressor_ratio) [C; role I]"
0x16F3A,cfg_16F3A_etc_monitor_scalars,"NOT a lookup map: EGAS/ETC throttle + setpoint-follow-monitor SCALAR word band 0x16F3A-0x16F6A read via mov/cmp/sub/add only (no lookup): throttle-adapt family sub_C75C2/C77DE/C7EEA/C899E/C8B0E/C983A (0xC7CA4 cmp r4,word_16F3A; 0xC842E sub r4,word_16F50) + diag_setpoint_follow_monitor sub_C9F44 (0xCA1DC mov r4,word_16F52; 0xC9F9C cmp r4,word_16F5A; window split word_16F62) + sub_CA4CE/CB3C4/CB4CC (0xCA4DE mov r5,word_16F68); dict token AUSGH_T_UM at 0x17C67 is far above [C roles; ETC/cruise identity I]"
0x14576,cfg_14576_diag_monitor_bytes,"NOT a lookup map: debounced monitor-bank (sub_B81C chain) BYTE config/threshold bank 0x14576-0x14594 read via movb/cmpb only: diag_input_monitor_bank sub_C5F2C (0xC609E movb rl2,byte_14576; 0xC615C cmpb rl1,byte_1458B; 0xC6314 cmpb rl2,byte_1457C) + diag_monitor_status_report sub_C6410 (0xC6422 cmpb rl1,byte_14586) + sub_C5E74/C677A/C6A92/C6BE2/C6FA4 (0xC6880 movb rl4,byte_1458D); per-monitor enable/min/max/hysteresis constants, no lookup routine reads it [C]"
0x27DB6,cfg_27DB6_boost_ctrl_scalars,"boost/charge-control (Ladedruck) SCALAR band 0x27DB6-0x27DFA (NOT a lookup map, except two tiny embedded 1-D interp tables at 0x27DB8/0x27DD2 via sub_4274A): reader ldr_compressor_ratio sub_D5E80 (0xD629C mov r12,word_27DB6 then sub_4274A on 0x27DB8; 0xD6332 word_27DD0->0x27DD2; 0xD64BE cmp r8,word_27DEC; 0xD689A cmp r9,word_27DEA) + boost-reset sub_D76D4/sub_D771C (word_27DF8/DF4 -> word_302DF6/F8/F4) + diag_boost_status_monitor sub_D777A (0xD785C cmp r7,word_27DF2; 0xD7EB0 cmp r6,word_27DEE; 0xD7958 cmp r6,word_27DFA) [C mechanism; boost identity I]"
0x17C3F,cfg_17C3F_funcmon_bytes,"NOT a lookup map: EGAS Level-2 function-monitoring (Funktionsueberwachung, _UM family) BYTE threshold/config bank 0x17C3F-0x17C66 read via movb/cmpb only: sub_36242 (0x3634C cmpb rl4,byte_17C5E; 0x36366 movbz r5,byte_17C60; 0x363A6 cmpb rl3,byte_17C61) + sub_35A8A (0x35BD4 movb rl4,byte_17C3F; 0x35E38 cmpb rl4,byte_17C49) + sub_35F36 (byte_17C4A/4B) + sub_36484 (0x36518 cmpb rl4,byte_17C64; byte_17C65/66) + sub_DE0BE (byte_17C5F); adjoins dict tokens AUSGH_T_UM/AUSG_T_UM/AUSZH_T_UM/AUSZ_T_UM at 0x17C67 [C]"
0x2699A,cfg_2699A_etc_monitor_windows,"NOT a lookup map: EGAS/ETC throttle-monitor SCALAR word band 0x2699A-0x269AA read via mov/cmp only (min/max window + threshold words vs throttle/ADC): sub_BFB02 (0xBFB3A cmp r4,word_2699E; 0xBFB4C cmp r4,word_2699C; 0xBFBBC cmp r2,word_269A0) + sub_BFDC0 (0xBFE1E mov r12,word_2699A; 0xBFEEE cmp r4,word_269A2) + sub_C0DCA/C0F4A (cmp word_2699A) + sub_C1104 (0xC138E mov r12,word_269A4; 0xC1368 mov r10,word_269A8; 0xC1458 mov r10,word_269AA); adjoins cfg_269DE_etc_diag_scalars; separate word-map lookup at 0x269AC (word_map_callers, sub_C1104) sits just above [C]"
0x24986,cfg_24986_obd_denom_conditions,"OBD in-use-counter (IUMPR-style) general-denominator condition SCALAR words 0x24986-0x2499A (NOT a map), cmp-only reader diag_obd_denominator_update sub_AF080: 0xAF1CC cmp r6(word_F410 nmot),word_24990 engine-run min; 0xAF24A cmp r6(word_305614 env/ambient word [I]),word_24986; counter limits word_24992 cumulative-run (0xAF2EA), word_24994 continuous-idle (0xAF378, idle needs word_FD1C.13 + vfzg<=word_2499A 0xAF350), word_24996 at-speed time (0xAF32E); speed gate vfzg word_3029C6>=word_24998 (0xAF306); all met -> increment NV ctr word_30A298 (0xAF3C2 sub word_30A298,ONES) [C mechanism; IUMPR identity I]"
0x19FCB,cfg_19FCB_egt_model_bytes,"EGT sensor-model BYTE scalar band 0x19FCB-0x19FD6 (NOT a map), movb/cmpb-read by egt_sensor_model sub_945C2 (0x95906 cmpb rl4,byte_19FCC; 0x95220 movb rl4,byte_19FCE; 0x95FB0 cmpb rl4,byte_19FD6; 0x95628 cmpb rl4,byte_19FD2) + egt_sensor_model_ch2 sub_93F2C (0x93FC6 movb rl5,byte_19FCE; 0x940DA cmpb rl4,byte_19FD4); low neighbours of dict TMDMN 0x19FD7 [C]"
0x1BFEE,RKAZMN,"inline disasm label RKAZMN (knock-adaptation family): word cmp-read 0x3B0AC/0x3B106 cmp r12,RKAZMN (sub_3B08A) [C token; KR role I]"
0x1BFF2,RKAZRN,"inline disasm label RKAZRN: cmp-read 0x4642C/0x4654C cmp r12,RKAZRN (sub_4639E) [C token]"
0x1BFF4,RKAZRX,"inline disasm label RKAZRX: cmp-read 0x4646A/0x46592 cmp r12,RKAZRX (sub_4639E) [C token]"
0x1BFF6,ZKFRAO,"inline disasm label ZKFRAO: mov-read 0x47E8E mov r4,ZKFRAO (sub_478F4) [C token]"
0x1BFF8,ZKFRAU,"inline disasm label ZKFRAU: mov-read 0x47D12/0x47DE2 mov r12,ZKFRAU (sub_478F4) [C token]"
0x1BFFA,ZKRKAT,"inline disasm label ZKRKAT: mov-read 0x47A54/0x47B28 mov r12,ZKRKAT (sub_478F4) [C token]"
0x1BFFC,ZKRKAZ,"inline disasm label ZKRKAZ: mov-read 0x4F32C/0x4F3A0 mov r4,ZKRKAZ (sub_4F30C) [C token]"
0x1BFFE,ZPDDST,"inline disasm label ZPDDST: mov-read 0x4F318 mov r5,ZPDDST / 0x4F366 mov r4,ZPDDST (sub_4F30C) [C token]"
0x14212,cfg_14212_misfire_bytes,"diag_misfire_monitor (sub_A0000) BYTE config band 0x14212-0x14220 (NOT a map): 0xA18B8 cmpb rl4(byte_F40E rpm-class),byte_14212; mode selects byte_1421F==1 (0xA12FE) / byte_14220==1 (0xA1306); thresholds byte_1421B (0xA1924), byte_1421C (0xA115C), byte_1421D (0xA1658), byte_1421E (0xA1648) [C]"
0x12A0B,cfg_12A0B_torque_coord_bytes,"torque-path BYTE config band 0x12A0B-0x12A14 (NOT a map) directly under ETADZW 0x12A15: cmpb-read by torque_coordinator sub_4D86C (0x4DBEC byte_12A0B, 0x4DB2C byte_12A0C, 0x4DB9E byte_12A0D) + torque_request_arbiter sub_4EBFE (0x4EC00 byte_12A0E, 0x4EDE4 byte_12A0F, 0x4ECB0 byte_12A10, 0x4EE44 byte_12A11, rpm gate byte_12A12*40 vs word_F410 (0x4EC24/0x4EC38), 0x4EDA4 byte_12A13, 0x4EF58 cmpb byte_12A14) [C]"
0x17F68,cfg_17F68_measlist1,"cal-defined RAM-snapshot list 1 (NOT a lookup map): byte_17F68=dest byte count clamp 10 (0x6418C), byte_17F69 bit0 enable (0x64184), 0x17F6A-0x17F7D word table of RAM cell addresses; sub_64180 copies pointed-to cells to page-0xC2 buffer 0xA63A and sets id 5 -> word_303FF6/303FFC [C mechanism; measurement/DAQ list identity I]"
